"","imdb_title_id","title","year","genre","duration","country","language","director","actors","usa_gross_income","worldwide_gross_income","weighted_average_vote","total_votes","mean_vote","median_vote","allgenders_0age_avg_vote","allgenders_18age_avg_vote","allgenders_30age_avg_vote","allgenders_45age_avg_vote","males_allages_avg_vote","males_0age_avg_vote","males_18age_avg_vote","males_30age_avg_vote","males_45age_avg_vote","females_allages_avg_vote","females_0age_avg_vote","females_18age_avg_vote","females_30age_avg_vote","females_30age_votes","females_45age_avg_vote","top1000_voters_rating","us_voters_rating","non_us_voters_rating","movie_length"
"209","tt0923600","Baghead",2008,"Comedy, Drama, Horror",84,"USA","English","Jay Duplass","Steve Zissis, Ross Partridge, Greta Gerwig, Elise Muller, Jett Garner, Cass Naumann, Jennifer Lafleur, Darrell Bryant, Anthony Cristo, Jen Tracy, Heather Hall, David Zellner",140106,140106,6,4234,6.1,6,7.3,6.3,6.1,5.6,6,7,6.3,6.1,5.6,5.8,7.5,6.2,5.8,257,5.5,5.4,6,5.9,"short"
"210","tt0923600","Baghead",2008,"Comedy, Drama, Horror",84,"USA","English","Mark Duplass","Steve Zissis, Ross Partridge, Greta Gerwig, Elise Muller, Jett Garner, Cass Naumann, Jennifer Lafleur, Darrell Bryant, Anthony Cristo, Jen Tracy, Heather Hall, David Zellner",140106,140106,6,4234,6.1,6,7.3,6.3,6.1,5.6,6,7,6.3,6.1,5.6,5.8,7.5,6.2,5.8,257,5.5,5.4,6,5.9,"short"
"211","tt0923612","Beauty and the Beast: A Latter-Day Tale",2007,"Drama, Romance",91,"USA","English","Brian Brough","Summer Naomi Smart, Matthew Reese, Everest Bishop, Lindsay Bird, D. Susan Luty, Arne Carter, Caitlin E.J. Meyer, Isaiah Benjamin, Chantal Gira, Byron Critchfield, Sam Nelson, Simon D. Findlay, Brad Anderson, Sherry Morgan, Amy Westfield",NA,NA,6.1,548,6.6,7,NA,6.4,5.9,6.2,5.6,NA,4.9,5.6,5.8,6.4,NA,6.5,6.1,114,6.7,5.1,6.2,6,"medium"
"212","tt0924518","XII",2008,"Horror, Thriller",81,"USA","English","Michael A. Nickles","Emily Hardy, Mercedes McNab, Steven Brand, Nick Searcy, Josh Nuncio, Joe Nunez, Jeremy Fitzgerald, Vanessa Long, Michael Leydon Campbell, Mark Twogood, Joan McCrea, Shake Tukhmanyan, Richard Miranda, Monica Ramon, Michelle Clark",NA,NA,4.1,509,4.5,4,NA,4.4,3.8,4.4,4.1,NA,4.3,3.8,4.4,4.3,NA,4.7,3.8,26,5.1,3.7,4.4,4.1,"short"
"213","tt0934459","The Hitchhiker",2007,"Horror, Thriller",86,"USA","English","Leigh Scott","Jeff Denton, Sarah Lieving, Shaley Scott, Sarah Hall, Jessica Bork, Alexandra Boylan, Griff Furst, James Ferris, Dane Hanson, David Shick, Michael Tower, Leigh Scott, Dean N. Arevalo, Erica Kessler",NA,NA,3.6,938,3.9,3,NA,3.3,3.6,3.8,3.5,NA,3.5,3.5,3.5,4.5,NA,3,4.8,62,5.9,4,4.3,3.1,"short"
"214","tt0948470","The Amazing Spider-Man",2012,"Action, Adventure, Sci-Fi",136,"USA","English","Marc Webb","Andrew Garfield, Emma Stone, Rhys Ifans, Denis Leary, Martin Sheen, Sally Field, Irrfan Khan, Campbell Scott, Embeth Davidtz, Chris Zylka, Max Charles, C. Thomas Howell, Jake Keiffer, Kari Coleman, Michael Barra",262030663,757930663,6.9,550033,7.1,7,6.7,7,6.9,6.9,6.9,6.6,7,6.9,6.8,7.3,6.9,7.5,7.1,28810,7.1,6.6,7,6.9,"long"
"215","tt0959336","R U Invited?",2006,"Comedy, Drama, Romance",85,"USA","English, French, Spanish","Israel Luna","Oscar Contreras, John de los Santos, Christopher Jones, David Matherly, Gabriel Praddo, Phil Harrington, Brandon Dixon, Israel Luna, Chaselyn Wade, Robert L. Camina, Todd Camp, Jim Elder, Toni Miller, Tommy White",NA,NA,4.9,164,5.4,5,NA,5.1,4.9,4.7,4.9,NA,5.8,4.8,4.8,5.3,NA,3,6.5,4,8,4.2,4.6,4.8,"short"
"216","tt0960144","Zohan - Tutte le donne vengono al pettine",2008,"Comedy",113,"USA","English, Hebrew","Dennis Dugan","Adam Sandler, John Turturro, Emmanuelle Chriqui, Nick Swardson, Lainie Kazan, Ido Mosseri, Rob Schneider, Dave Matthews, Michael Buffer, Charlotte Rae, Sayed Badreya, Daoud Heidami, Kevin Nealon, Robert Smigel, Dina Doron",100018837,204313400,5.5,187831,5.7,6,5.4,5.6,5.5,5.4,5.6,5,5.7,5.5,5.4,5,6.3,5.1,5,11194,5.2,5.1,5.1,5.6,"medium"
"217","tt0961722","Cabin Fever 2 - Il contagio",2009,"Horror",86,"USA","English","Ti West","Rider Strong, Noah Segan, Alexi Wasser, Rusty Kelley, Marc Senter, Giuseppe Andrews, Mark Borchardt, Michael Bowen, Judah Friedlander, Larry Fessenden, Amanda Jelks, Thomas Blake Jr., Angela Oberer, Taylor Kowalski, Alexander Isaiah Thomas",NA,NA,4.3,12669,4.5,4,3.9,4.2,4.2,4.4,4.3,3.7,4.2,4.3,4.4,4.1,5.5,4.2,4,1110,4.5,4.3,4.3,4.2,"short"
"218","tt0963194","Repo! The Genetic Opera",2008,"Horror, Musical, Sci-Fi",98,"USA","English","Darren Lynn Bousman","Alexa PenaVega, Paul Sorvino, Anthony Head, Sarah Brightman, Paris Hilton, Bill Moseley, Kevin 'ohGr' Ogilvie, Terrance Zdunich, Sarah Power, Jessica Horn, Branko Lebar, Briana Buckmaster, Anna Kostan, Brad Austin, Marty Adams",146750,188126,6.6,23253,7.1,8,6.3,7,6.5,6,6.3,6.5,6.7,6.3,5.9,7.4,6,7.5,7.3,3746,6.8,5.5,6.5,6.5,"medium"
"219","tt0970866","Vi presento i nostri",2010,"Comedy, Romance",98,"USA","English, Ukrainian","Paul Weitz","Robert De Niro, Ben Stiller, Owen Wilson, Dustin Hoffman, Barbra Streisand, Blythe Danner, Teri Polo, Jessica Alba, Laura Dern, Kevin Hart, Daisy Tahan, Colin Baiocchi, Tom McCarthy, Harvey Keitel, Yul Vazquez",148438600,310650585,5.5,104817,5.6,6,5.3,5.6,5.4,5.4,5.4,4.7,5.6,5.4,5.3,5.6,6.5,5.8,5.5,8948,5.5,5.1,5.3,5.5,"medium"
"220","tt0974662","Un coniglio speciale",2009,"Animation, Drama, Family",97,"USA","English","Michael Landon Jr.","Jane Seymour, Tom Skerritt, Ellen Burstyn, Matthew Harbour, Kevin Jubinville, Michael Sinelnikoff, Una Kay, Michel Perron, Walter Massey, Renee Madeline Le Guerrier, Jane Gilchrist, Frances Brady-Stewart, Jesse Camacho, Steven Crowder, James Harbour",NA,NA,6.3,648,6.6,7,6,6.4,6.3,6.3,6.1,6,6.5,6.1,6,6.9,6,6.3,6.7,78,7.2,5.7,6.4,5.9,"medium"
"221","tt0985695","Il profumo del successo",2009,"Comedy",96,"USA","English","Michael Polish","Billy Bob Thornton, Téa Leoni, Mark Polish, Ed Helms, Kyle MacLachlan, Pruitt Taylor Vince, Frances Conroy, Jon Gries, Richard Edson, D.W. Moffett, Scott Michael Campbell, Patrick Bauchau, Aria Alpert Adjani, David A. Cooper, Erin O'Shaughnessy",NA,NA,5.3,1098,5.4,5,5,5,5.3,5.4,5.3,5,5,5.2,5.4,5.4,5,5.4,5.7,72,5.1,5.2,5.3,5.2,"medium"
"222","tt0988595","27 volte in bianco",2008,"Comedy, Romance",111,"USA","English","Anne Fletcher","Brian Kerwin, Charli Barcena, Peyton List, Jane Pfitsch, Katherine Heigl, Jennifer Lim, Brigitte Bourdeau, Judy Greer, Danielle Skraastad, Marilyn L. Costello, James Marsden, Michael Paul, Yetta Gottesman, Erin Fogel, Bern Cohen",76808654,162655351,6.1,151643,6.4,6,7.1,6.3,6,6,5.8,7.8,5.8,5.7,5.9,6.4,6.6,6.5,6.3,34058,6.4,5.5,6.2,6,"medium"
"223","tt0990404","Chop Shop",2007,"Drama",84,"USA","English","Ramin Bahrani","Alejandro Polanco, Isamar Gonzales, Rob Sowulski, Carlos Zapata, Ahmad Razvi, Anthony Felton, Evelisse 'Lilah' Ortiz, Michael 'Gringo' Nieto, Carlos Ayala, Laura Patalano, Nick Jasprizza, Bedford T. Bentley, Edwin Rojas, Roy Francisco Green, Billy Klatzis",125045,222776,7.3,3977,7.4,7,7,7.6,7.2,7.1,7.2,7,7.6,7.2,7.1,7.3,NA,7.7,6.9,174,7.5,6.2,7.4,7.2,"short"
"224","tt0993841","Dead Air",2009,"Horror, Sci-Fi, Thriller",90,"USA","English","Corbin Bernsen","Corbin Bernsen, Navid Negahban, David Moscow, Patricia Tallman, Jeanne Cooper, Bill Moseley, Dan Lauria, Haley Pullos, Larry Drake, Susan Ruttan, Anthony Ray Parker, Lakshmi Manchu, Federico Dordei, Jason Davis, Danielle Petty",NA,NA,5.2,2214,5.5,6,6,5.4,5.2,5.2,5.2,6,5.5,5.1,5.2,5.6,6,4.7,5.6,168,5.9,5.3,5.5,5.1,"medium"
"225","tt0997038","The Butcher",2009,"Action, Thriller",95,"USA","English","Jesse V. Johnson","Eric Roberts, Robert Davi, Keith David, Geoffrey Lewis, Irina Björklund, Paul Dillon, Jerry Trimble, Michael Ironside, Bokeem Woodbine, Guillermo Díaz, Julie Carmen, Vernon Wells, Maddy Howard, Anthony V. Pugliese III, Duane Whitaker",NA,NA,5.4,709,5.7,6,NA,5.3,5.2,5.6,5.4,NA,5.4,5.3,5.5,4.8,NA,2.3,3.6,30,6.2,4.4,5.8,5.2,"medium"
"226","tt1001526","Megamind",2010,"Animation, Action, Comedy",95,"USA","English","Tom McGrath","Will Ferrell, Brad Pitt, Tina Fey, Jonah Hill, David Cross, Ben Stiller, Justin Theroux, Jessica Schulte, Tom McGrath, Emily Nordwind, J.K. Simmons, Ella Olivia Stiller, Quinn Dempsey Stiller, Brian Hopkins, Christopher Knights",148415853,321885765,7.2,222974,7.4,7,7.4,7.4,7.2,7.1,7.2,7.3,7.3,7.2,7.1,7.4,7.4,7.4,7.3,16965,7.2,6.8,7.2,7.2,"medium"
"227","tt10022384","The Protector",2019,"Comedy, Romance",126,"USA, UK","English","Tosca Musk","Emma Rigby, Rachel Allinson, David Bamber, David Bamber, Louise Bangay, Iris Bjork, Jasmine Blackborow, Lee Byford, Molly Carter, Rosie Cooper, Sara Escriva, Jacey Ethalion, Belle Mary Hithersay, Daniella Isaacs, Diarmaid Murtagh",NA,NA,5.5,401,6,6,9,5.8,5.4,5.8,4.9,NA,5.3,4.7,4.4,5.8,9,5.8,5.5,106,6.7,6,5.7,5.4,"long"
"228","tt1002992","House of Fears",2007,"Horror, Thriller",86,"USA","English","Ryan Little","K. Danor Gerald, Cydney Neil, Kelvin Clayton, Corri English, Sandra McCoy, Brian Wimmer, Shannon Engemann, Corey Sevier, Eliot Schwartz, Alice Greczyn, Michael J. Pagan, Alexandra Nibley, John Lyde, Josh Lee, Tomas Fernlund",NA,NA,4.8,1871,5.2,5,3.5,5,4.7,4.8,4.7,6,4.9,4.7,4.7,4.8,1,5.2,4.6,205,4.9,4.4,5,4.6,"short"
"229","tt10048556","Staged Killer",2019,"Thriller",88,"USA","English","Christopher Ray","Chrishell Stause, Nicole Bilderback, Jason Dolley, Darrin Dewitt Henson, Naaji Kenn, Charlie O'Connell, Chasty Ballesteros, Peter Johnson, Daniel Greer, Kathryn Schneider, Lyman Chen, Anna Sophia Berglund, Josh Nuncio, Frank Rossi, Elizabeth Williams",NA,NA,3.4,216,3.6,3,NA,3.1,2.9,3.7,3.3,NA,2.7,2.9,3.6,3.3,NA,3.8,3,30,3.9,3.8,3.1,3.5,"short"
"230","tt10049848","Once Upon a Time in Deadwood",2019,"Western",85,"USA","English","Rene Perez","Robert Bronzi, Michael Paré, Karin Brauns, Lauren Compton, J.D. Angstadt, Woody Clendenen, Justin Hawkins, John Hutchins, Tony Jackson, Ronnie D. Lee, Verónica López, Chris Matteis, George j. Merino, Jeff Miller, Carlos Ortega",NA,NA,2.8,176,3.5,2,1,1.5,2.6,2.9,2.6,NA,1.5,2.6,2.8,1.8,1,NA,1.5,4,4.3,2.9,3,2.5,"short"
"231","tt1006929","Oltre i binari",2008,"Drama, Fantasy, Mystery",92,"USA","English","A.D. Calvo","Brendan Fehr, Shirley Knight, Chad Lindberg, Natassia Malthe, Tania Raymonde, Sam Robards, Beatrice Rosen, Stephnie Weir, William Dickinson Jr.",NA,NA,5.1,678,5.8,6,6,5.4,5.2,4.9,4.8,6,5.1,5.1,4.6,5.6,6,6.1,5.5,89,5.9,4.8,5.3,4.8,"medium"
"232","tt1007028","Zack & Miri - Amore a... primo sesso",2008,"Comedy, Romance",101,"USA","English","Kevin Smith","Elizabeth Banks, Seth Rogen, Craig Robinson, Gerry Bednob, Edward Janda, Nicholas Lombardi, Chris Milan, Jennifer Schwalbach Smith, Kenny Hotz, Brandon Routh, Anne Wade, Justin Long, Tom Savini, Jeff Anderson, Jim Norton",31457946,42784344,6.5,170770,6.7,7,6.3,6.4,6.6,6.5,6.6,6.4,6.5,6.6,6.5,6.4,6.5,6.2,6.4,14335,6.5,6.2,6.8,6.5,"medium"
"233","tt1009012","Anna Nicole",2007,"Biography, Drama",87,"USA","English","Keoni Waxman","Willa Ford, Patrick Ryan Anderson, Richard Herd, Lesli Kay, Allison Dunbar, Carlease Burke, Jayne Taini, Chris Devlin, Nick Faltas, Lenny Hirsh, Jake Short, Christian Berney, Eddie Velez, Dan Bell, Missy Doty",NA,NA,4.4,533,4.8,4,NA,5,4.3,4.2,4,NA,4.6,3.9,4.1,5.3,NA,5.5,5.3,73,4.7,4.4,4,4.5,"short"
"234","tt10091696","Dybbuk Box: The Story of Chris Chambers",2019,"Horror",60,"USA","English","Joseph Mazzaferro","Joseph Mazzaferro, Sarah Bently",NA,NA,5.5,424,6,6,NA,7.6,6.1,3.8,5.3,NA,6.8,6,3.7,5.7,NA,8.4,6.3,52,3.6,4.9,5.9,5.2,"short"
"235","tt10108544","Always a Bridesmaid",2019,"Comedy, Romance",97,"USA","English","Trey Haley","Javicia Leslie, Jordan Calloway, Yvette Nicole Brown, Michelle Mitchenor, Jasmin Brown, Amber Chardae Robinson, Tosin Morohunfola, Marcel Spears, Richard Lawson, Bernard David Jones, Telma Hopkins, James Bland, Affion Crockett, Joy Brunson, Meagan Tandy",NA,NA,5.6,453,6.1,6,6.3,5.3,5.4,5.1,4.9,6,4.4,4.9,4.8,5.7,6.5,5.6,5.7,84,5.7,5.1,5.3,5.2,"medium"
"236","tt1015477","Turn Around",2007,"Drama",85,"USA","English","Brian Brough","Jordon Sorenson, Jaci Twiss, Jason Osmond, Dayne Rockwood, Jace Rowley, Shea Potter, Falisha Fehoko, Caitlin E.J. Meyer, Brian Brough, Shalaina Castle, Chris Coppel, Bill Gillane, Michael Groscost, Cheyenne Hall, Colleen Koontz",NA,NA,6,104,7,7,NA,7.4,5.8,4.6,5.2,NA,5.1,5.5,4.9,6.9,NA,8.1,6.5,18,2.3,7,6,4.3,"short"
"237","tt1015987","30 Days to Die",2009,"Horror",88,"USA","English","Griff Furst","Shirly Brener, Wendy Carter, Laurence Cohen, Brendan Connor, Samantha Cope, Kevin Kazakoff, Kristina Kreyling, Gina La Piana, Marc Sheffler, Kady Zadora",NA,NA,2.4,294,3,2,NA,2,2.4,2.7,2.4,NA,2.2,2.3,2.6,2.5,NA,1.4,3.2,14,5.3,2.5,3.4,2.2,"short"
"238","tt1017442","House of Usher",2008,"Horror, Thriller",84,"USA","English","David DeCoteau","Frank Mentier, Michael Cardelle, Jaimyse Haft, Jack Carlisle, Dan Fugardi, Taylor M. Graham, Bart Voitila, Ian Shaw, Jill Jacobson",1677,1677,2.9,485,3.7,3,NA,3.3,2.7,3,2.9,NA,2.6,2.8,3,3,NA,4.3,2.3,34,3.3,2.3,3.4,2.5,"short"
"239","tt1018765","All'ultimo voto",2015,"Comedy, Drama",107,"USA","English, Spanish","David Gordon Green","Sandra Bullock, Billy Bob Thornton, Anthony Mackie, Joaquim de Almeida, Ann Dowd, Scoot McNairy, Zoe Kazan, Dominic Flores, Reynaldo Pacheco, Louis Arcella, Octavio Gómez Berríos, Luis Chávez, Azucena Diaz, Damian Delgado, Nina Leon",7002261,8527658,6.1,20156,6.2,6,6,6.3,6.1,6.1,6.1,6,6.1,6,6.1,6.4,6,6.5,6.3,2174,6.4,5.4,6,6.1,"medium"
"240","tt10187766","Dog Town",2019,"Animation",72,"USA","English","James Snider","Thomas Freeley, Maria Petrano, Jacob Whiteshed",NA,NA,4,201,8,10,NA,3.5,2.9,2.6,2.7,NA,3.5,2.7,2.8,4,NA,NA,5.5,2,1,2.8,3.9,2.1,"short"
"241","tt10195614","The Haunting of La Llorona",2019,"Horror",71,"USA","English","Dennis Devine","Wayne Allen, Kaylin Zeren, Diana Acevedo, Orlando McNary, Tyler Andrew Coleman, Mari Mijangos, Rosa Arjelia Javier, Malcolm Tucker, Laura Dromerick, Art Roberts, Shannon Kraemer, Danielle McGahee",NA,NA,2.7,122,3.2,2,6,2.6,2.8,2.7,2.6,NA,3.4,2.7,2.5,3.6,6,2.5,3.5,2,3.5,2.8,3,2.4,"short"
"242","tt10207850","Per amore di Megan",2018,"Thriller",90,"USA","English","Danny J. Boyle","Kelly Sullivan, Nana Visitor, Brett Zimmerman, Violet Hicks, Lexi Atkins, Jessica Blackmore, Meilee Condron, Patricia Mizen, Shelley Robertson, Jesi Mandagaran, Bernardo Saracino, Milan Aguilera, Brenden Wedner, Jodi Lynn Thomas, O'Neill Monahan",NA,NA,5,213,5.4,5,10,5.2,4.7,5.5,4.9,NA,4.6,4.5,5.2,5.4,10,5.6,4.8,30,5.8,4.7,5.1,4.8,"medium"
"243","tt10210182","Christmas a la Mode",2019,"Romance",87,"USA","English","John Stimpson","Katie Leclerc, Ryan Cooper, Jennifer Ellis, Kathy Harum, Caroline Keeler, Tom Kemp, Nick Verina, Charles Van Eman, Celeste Oliva, Caroline Portu, Erin Cole, Donna Ognibene",NA,NA,6.7,389,6.8,7,NA,6.5,6.6,7,6.5,NA,5.5,6.1,6.7,6.8,NA,6.5,6.8,77,7.1,6.5,6.8,6.5,"short"
"244","tt1022603","(500) giorni insieme",2009,"Comedy, Drama, Romance",95,"USA","English, French, Swedish","Marc Webb","Joseph Gordon-Levitt, Zooey Deschanel, Geoffrey Arend, Chloë Grace Moretz, Matthew Gray Gubler, Clark Gregg, Patricia Belcher, Rachel Boston, Minka Kelly, Charles Walker, Ian Reed Kesler, Darryl Alan Reed, Valente Rodriguez, Yvette Nicole Brown, Nicole Vicius",32391374,60722734,7.7,464451,7.8,8,7.8,7.8,7.7,7.3,7.7,7.9,7.9,7.7,7.3,7.5,7.2,7.6,7.5,52981,7.2,6.8,7.8,7.6,"medium"
"245","tt1023347","Universal Soldiers",2007,"Action, Adventure, Sci-Fi",85,"USA","English","Griff Furst","Kristen Quintrall, Dario Deak, Jason S. Gray, Rick Malambri, Angela Vitale, Kevin Kazakoff, Noel Thurman, Randy Mulkey, Cameron Gordon, Justin Jones, Rob Filson, Matthew Wise",NA,NA,1.7,1446,2.4,1,NA,1.5,1.6,1.9,1.6,NA,1.5,1.6,1.9,2.2,NA,1.1,3.1,47,2.1,2,1.8,1.5,"short"
"246","tt1023481","Step Up 2 - La strada per il successo",2008,"Drama, Music, Romance",98,"USA","English, Russian","Jon M. Chu","Briana Evigan, Robert Hoffman, Adam Sevani, Cassie Ventura, Danielle Polanco, Christopher Scott, Mari Koda, Janelle Cambridge, Luis Rosado, Harry Shum Jr., LaJon Dantzler, Telisha Shaw, Black Thomas, Kmel Howell, Jeff 'Rapid' Ogle",58017783,150988382,6.2,78880,6.5,7,6.3,6.5,6.1,5.5,6,5.9,6.3,5.9,5.3,6.5,6.7,6.7,6.4,11974,6.2,4.8,5.7,6.2,"medium"
"247","tt10238788","Monster Island",2019,"Action, Adventure, Sci-Fi",89,"USA","English","Mark Atkins","Eric Roberts, Toshi Toda, Adrian Bouchet, Natalie Robbie, Donna Cormack Thomson, Chris Fisher, Jonathan Pienaar, Margot Wood, Andrew Dennison, Meghan Oberholzer, Ryan Kruger, Lindsay Sullivan, Craig Young, DeWet Du Toit",NA,NA,2.6,401,2.9,2,1,3,2.3,2.8,2.6,NA,3.3,2.3,2.8,2.6,1,1.7,3.1,5,2.8,2.5,2.8,2.4,"short"
"248","tt10239930","D-Day",2019,"Action, Drama, History",85,"USA","English","Nick Lyon","Randy Couture, Chuck Liddell, Weston Cage Coppola, Jesse Kove, David Tom, Geoff Meed, Isaac J. Cruz, Kellan Rhude, Matthew Dennis Lewis, Sam Gipson, Brandon Root, Tyler Bryan, Mike C. Manning, Christian Oliver, Ben van Diepen",NA,NA,4.4,539,5.1,5,8,3.3,5.2,3.4,3.5,8,3.1,4.1,3.2,7.8,NA,6,9.4,48,5.3,3.5,4.7,4.4,"short"
"249","tt10253466","Badland",2019,"Western",117,"USA","English","Justin Lee","Kevin Makely, Mira Sorvino, Bruce Dern, Wes Studi, Trace Adkins, Jeff Fahey, Tony Todd, James Russo, Amanda Wyss, Ryan Kelley, Todd A. Robinson, Aidan Bristow, Reggie Watkins, Anita Leeman Torres, Shawn Nightingale",NA,NA,5.5,1693,5.7,6,4.7,5,5.2,5.6,5.5,6,4.8,5.2,5.6,5.3,4,6.1,5,35,5.3,5.2,5.5,5.4,"medium"
"250","tt10255320","Un amore degenerato",2019,"Thriller",87,"USA","English","Michael Feifer","Emma Bell, Nick Ballard, Bradley Bundlie, Gail O'Grady, Corbin Timbrook, Kate Miner, Robert Adamson, Caia Coley, Alicia James, Sotida Arpon, Bridgette Meredith Garb, Enslee Moore, Gunnar Koehler",NA,NA,3.5,293,3.7,3,NA,3.5,2.9,4.1,3.4,NA,5,2.8,3.9,3.5,NA,3.1,3,48,4.5,4.9,3.4,3.1,"short"
"251","tt10255374","Munchausen by Internet",2019,"Thriller",86,"USA","English","Michael Feifer","Lyndon Smith, Abbie Cobb, Sean Faris, Griffin Morgan, Rolonda Watts, Mieko Hillman, Nancy Petersen, Mallory Rose Diekmann, Thomas Bell, Jay Wilkins",NA,NA,4.2,110,4.5,4,NA,3.2,3.6,4.9,4.1,NA,6.5,3.5,5,4.3,NA,3.5,3.9,15,4.8,3.9,4.3,3.8,"short"
"252","tt10260534","Vendetta letale",2019,"Thriller",87,"USA","English","Tom Shell","Gina Holden, Jessica Belkin, Mitchell Hoog, David Lipper, Anne Marie Young, Novi Brown, Olivia Bak, Gerald Webb, Jordan Monaghan, Jen L. Burry, Tim Eliot, Leigh Strimbeck, Steve Humphreys, Josh Nuncio, Alex D. Jennings",NA,NA,4.7,277,4.7,5,NA,4.2,4.3,5,4.5,NA,4.3,4.1,5.1,4.6,NA,3.5,4.4,31,4.8,4.4,4.7,4.2,"short"
"253","tt1028528","Grindhouse - A prova di morte",2007,"Action, Adventure, Thriller",127,"USA","English","Quentin Tarantino","Kurt Russell, Zoë Bell, Rosario Dawson, Vanessa Ferlito, Sydney Tamiia Poitier, Tracie Thoms, Rose McGowan, Jordan Ladd, Mary Elizabeth Winstead, Quentin Tarantino, Marcy Harriell, Eli Roth, Omar Doom, Michael Bacall, Monica Staggs",NA,31126421,7,263723,7.1,7,6.7,7.1,7.1,6.8,7,6.7,7,7,6.7,7.4,6.6,7.5,7.5,15206,7,6.6,7.1,7,"long"
"254","tt10303892","The Outsider",2019,"Western",86,"USA","English","Timothy Woodward Jr.","Jonathan Patrick Foo, Trace Adkins, Sean Patrick Flanery, Kaiwi Lyman, Danny Trejo, Mitchell L. Johnson, Philip V. Bruenn, Nellie LeeYa, Alan Donnes, Peter Sherayko, Melissa Phebe Baxter, Cara Fay, Hunter Paul, Annie Tezuka, Layne Herrin",NA,NA,5.2,1198,6.4,7,6,5.3,5,4.7,4.7,6,4.7,4.7,4.7,6.2,NA,9.3,7.7,68,4.6,4.8,5.2,4.3,"short"
"255","tt10323178","Crudele fissazione",2019,"Thriller",88,"USA","English","Damián Romay","Kristina Klebe, Sebastian Cabanas, Tanner Buchanan, Carson Rowland, Megan Ashley Brown, Susan Gallagher, Keith Hudson, Jeremy King, Michael Houston King, Tommi Rose",NA,NA,4.3,151,4.9,5,NA,3.1,4,4.6,3.6,NA,2.2,3.4,4,5.2,NA,3.6,5.4,17,5.5,4.3,4.8,3.7,"short"
"256","tt1032817","Middle of Nowhere",2008,"Comedy, Drama, Romance",95,"USA","English","John Stockwell","Eva Amurri Martino, Anton Yelchin, Willa Holland, Susan Sarandon, Justin Chatwin, Brea Grant, Anny Ibarra, Kenny Bordes, Scott A. Martin, Aimée Spring Fortier, Marie Debrey, Lindsay Soileau, Veronica Berry, Andrea Frankle, Jessica Heap",NA,NA,6.5,3506,6.7,7,NA,6.6,6.5,6.4,6.5,NA,6.7,6.5,6.4,6.4,NA,6.6,6.3,519,6.3,5.7,6.5,6.5,"medium"
"257","tt1037222","Robosapien: Rebooted",2013,"Adventure, Drama, Family",86,"USA","English","Sean McNamara","Penelope Ann Miller, David Eigenberg, Bobby Coleman, Kim Coates, Joaquim de Almeida, Jae Head, Buddy Lewis, Holliston Coleman, Billy Slaughter, Gina Bernal, Caleb Michaelson, Nick Lopez, Carol Sutton, Robbie E. Harrison, Erin Woods",NA,290502,4.8,1163,5.2,5,4.7,5.1,4.6,4.9,4.7,5,5,4.5,4.9,5.2,4.5,5.8,5,64,5,4.4,4.7,4.7,"short"
"258","tt10378798","The Mummy Rebirth",2019,"Action, Horror",80,"USA","English","Justin Price","Carter, David E. Cazares, Deanna Grace Congo, Brittany Goodwin, Shamel Hashish",NA,NA,3,627,4.8,3,10,2.7,2.2,2.4,2.3,NA,2.8,2.1,2.4,2.1,10,2.3,2.3,18,2.2,4,2.7,2.1,"short"
"259","tt1041829","Ricatto d'amore",2009,"Comedy, Drama, Romance",108,"USA","English","Anne Fletcher","Sandra Bullock, Ryan Reynolds, Mary Steenburgen, Craig T. Nelson, Betty White, Denis O'Hare, Malin Akerman, Oscar Nuñez, Aasif Mandvi, Michael Nouri, Michael Mosley, Dale Place, Alicia Hunt, Alexis Garcia, Kortney Adams",163958031,317375031,6.7,289455,7,7,6.9,6.8,6.6,6.7,6.5,6.2,6.6,6.5,6.5,7.1,7.5,7.2,6.9,43818,7.1,6.2,6.8,6.6,"medium"
"260","tt1043719","Cave Women on Mars",2008,"Sci-Fi",73,"USA","English","Christopher R. Mihm","Daniel Sjerven, Josh Craig, Brooke Lemke, Alana Bloom, Emma Danbury, Rachel Grubb, Emily Fradenburgh, Stephanie Mihm, Elizabeth Kaiser, Michael G. Kaiser, Christopher R. Mihm",NA,NA,5.2,132,5.7,6,NA,6.5,4.8,5.3,5,NA,6.5,4.7,5.2,5.7,NA,NA,5.2,6,5.7,4.3,5.2,4.9,"short"
"261","tt1046997","Miracolo a Sant'Anna",2008,"Action, Drama, War",160,"Italy, USA","English, German, Italian","Spike Lee","Derek Luke, Michael Ealy, Laz Alonso, Omar Benson Miller, Pierfrancesco Favino, Valentina Cervi, Matteo Sciabordi, John Turturro, Joseph Gordon-Levitt, John Leguizamo, Kerry Washington, D.B. Sweeney, Robert John Burke, Omari Hardwick, Omero Antonutti",7919117,9333654,6.1,17810,6.1,6,5.8,6.3,6,6,6,4,6.2,6,5.9,6.7,7.5,6.8,6.7,947,6.8,5.8,6,6,"long"
